,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
82,9067,2020-01-04,10:00,28.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
83,9066,2020-01-04,11:00,43.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
84,9065,2020-01-04,12:00,31.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
85,9064,2020-01-04,13:00,28.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
86,9063,2020-01-04,14:00,24.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
87,9062,2020-01-04,15:00,17.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
88,9061,2020-01-04,16:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
89,9060,2020-01-04,17:00,19.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
90,9059,2020-01-04,18:00,18.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
91,9058,2020-01-04,19:00,21.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
92,9057,2020-01-04,20:00,24.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
93,9056,2020-01-04,21:00,16.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
94,9055,2020-01-04,22:00,21.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
95,9054,2020-01-04,23:00,21.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
96,9053,2020-01-05,00:00,25.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
97,9052,2020-01-05,01:00,35.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
98,9051,2020-01-05,02:00,27.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
99,9050,2020-01-05,03:00,29.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
100,9049,2020-01-05,04:00,28.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
101,9048,2020-01-05,05:00,35.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
102,9047,2020-01-05,06:00,35.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
103,9046,2020-01-05,07:00,36.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
104,9045,2020-01-05,08:00,33.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
105,9044,2020-01-05,09:00,40.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
106,9043,2020-01-05,10:00,45.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
107,9042,2020-01-05,11:00,39.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
108,9041,2020-01-05,12:00,36.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
109,9040,2020-01-05,13:00,38.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
110,9039,2020-01-05,14:00,30.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
111,9038,2020-01-05,15:00,12.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
112,9037,2020-01-05,16:00,13.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
113,9036,2020-01-05,17:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
114,9035,2020-01-05,18:00,5.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
115,9034,2020-01-05,19:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
116,9033,2020-01-05,20:00,16.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
117,9032,2020-01-05,21:00,28.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
118,9031,2020-01-05,22:00,32.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
119,9030,2020-01-05,23:00,37.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
120,9029,2020-01-06,00:00,40.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
121,9028,2020-01-06,01:00,38.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
122,9027,2020-01-06,02:00,36.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
123,9026,2020-01-06,03:00,35.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
124,9025,2020-01-06,04:00,26.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
125,9024,2020-01-06,05:00,18.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
126,9023,2020-01-06,06:00,20.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
127,9022,2020-01-06,07:00,25.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
128,9021,2020-01-06,08:00,27.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
129,9020,2020-01-06,09:00,27.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
130,9019,2020-01-06,10:00,18.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
131,9018,2020-01-06,11:00,13.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
132,9017,2020-01-06,12:00,10.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
133,9016,2020-01-06,13:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
134,9015,2020-01-06,14:00,-0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
135,9014,2020-01-06,15:00,0.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
136,9013,2020-01-06,16:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
137,9012,2020-01-06,17:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
138,9011,2020-01-06,18:00,-1.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
139,9010,2020-01-06,19:00,6.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
140,9009,2020-01-06,20:00,18.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
141,9008,2020-01-06,21:00,11.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
142,9007,2020-01-06,22:00,12.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
143,9006,2020-01-06,23:00,12.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
144,9005,2020-01-07,00:00,10.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
145,9004,2020-01-07,01:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
146,9003,2020-01-07,02:00,7.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
147,9002,2020-01-07,03:00,6.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
148,9001,2020-01-07,04:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
149,9000,2020-01-07,05:00,3.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
150,8999,2020-01-07,06:00,8.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
151,8998,2020-01-07,07:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
152,8997,2020-01-07,08:00,7.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
153,8996,2020-01-07,09:00,11.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
154,8995,2020-01-07,10:00,11.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
155,8994,2020-01-07,11:00,7.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
156,8993,2020-01-07,12:00,3.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
157,8992,2020-01-07,13:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
158,8991,2020-01-07,14:00,3.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
159,8990,2020-01-07,15:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
160,8989,2020-01-07,16:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
161,8988,2020-01-07,17:00,-2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
162,8987,2020-01-07,18:00,-2.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
163,8986,2020-01-07,19:00,7.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
164,8985,2020-01-07,20:00,12.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
165,8984,2020-01-07,21:00,11.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
166,8983,2020-01-07,22:00,12.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
167,8982,2020-01-07,23:00,12.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
168,8981,2020-01-08,00:00,8.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
169,8980,2020-01-08,01:00,6.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
170,8979,2020-01-08,02:00,7.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
171,8978,2020-01-08,03:00,12.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
172,8977,2020-01-08,04:00,14.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
173,8976,2020-01-08,05:00,17.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
174,8975,2020-01-08,06:00,13.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
175,8974,2020-01-08,07:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
176,8973,2020-01-08,08:00,10.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
177,8972,2020-01-08,09:00,18.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
178,8971,2020-01-08,10:00,14.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
179,8970,2020-01-08,11:00,17.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
180,8969,2020-01-08,12:00,7.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
181,8968,2020-01-08,13:00,8.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
182,8967,2020-01-08,14:00,8.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
183,8966,2020-01-08,15:00,7.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
184,8965,2020-01-08,16:00,5.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
185,8964,2020-01-08,17:00,7.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
186,8963,2020-01-08,18:00,11.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
187,8962,2020-01-08,19:00,11.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
188,8961,2020-01-08,20:00,17.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
189,8960,2020-01-08,21:00,12.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
190,8959,2020-01-08,22:00,12.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
191,8958,2020-01-08,23:00,14.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
192,8957,2020-01-09,00:00,17.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
193,8956,2020-01-09,01:00,11.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
194,8955,2020-01-09,02:00,11.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
195,8954,2020-01-09,03:00,9.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
196,8953,2020-01-09,04:00,9.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
197,8952,2020-01-09,05:00,7.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
198,8951,2020-01-09,06:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
199,8950,2020-01-09,07:00,13.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
200,8949,2020-01-09,08:00,11.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
201,8948,2020-01-09,09:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
202,8947,2020-01-09,10:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
203,8946,2020-01-09,11:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
204,8945,2020-01-09,12:00,9.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
205,8944,2020-01-09,13:00,7.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
206,8943,2020-01-09,14:00,4.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
207,8942,2020-01-09,15:00,3.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
208,8941,2020-01-09,16:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
209,8940,2020-01-09,17:00,4.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
210,8939,2020-01-09,18:00,5.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
211,8938,2020-01-09,19:00,6.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
212,8937,2020-01-09,20:00,19.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
213,8936,2020-01-09,21:00,16.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
214,8935,2020-01-09,22:00,15.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
215,8934,2020-01-09,23:00,16.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
216,8933,2020-01-10,00:00,20.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
217,8932,2020-01-10,01:00,21.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
218,8931,2020-01-10,02:00,16.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
219,8930,2020-01-10,03:00,16.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
220,8929,2020-01-10,04:00,15.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
221,8928,2020-01-10,05:00,13.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
222,8927,2020-01-10,06:00,12.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
223,8926,2020-01-10,07:00,14.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
224,8925,2020-01-10,08:00,21.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
225,8924,2020-01-10,09:00,13.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
226,8923,2020-01-10,10:00,22.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
227,8922,2020-01-10,11:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
228,8921,2020-01-10,12:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
229,8920,2020-01-10,13:00,0.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
230,8919,2020-01-10,14:00,-0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
231,8918,2020-01-10,15:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
232,8917,2020-01-10,16:00,6.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
233,8916,2020-01-10,17:00,9.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
234,8915,2020-01-10,18:00,11.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
235,8914,2020-01-10,19:00,16.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
236,8913,2020-01-10,20:00,14.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
237,8912,2020-01-10,21:00,19.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
238,8911,2020-01-10,22:00,22.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
239,8910,2020-01-10,23:00,25.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
240,8909,2020-01-11,00:00,26.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
241,8908,2020-01-11,01:00,24.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
242,8907,2020-01-11,02:00,19.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
243,8906,2020-01-11,03:00,25.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
244,8905,2020-01-11,04:00,26.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
245,8904,2020-01-11,05:00,23.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
246,8903,2020-01-11,06:00,24.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
247,8902,2020-01-11,07:00,22.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
248,8901,2020-01-11,08:00,20.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
249,8900,2020-01-11,09:00,27.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
250,8899,2020-01-11,10:00,22.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
251,8898,2020-01-11,11:00,11.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
252,8897,2020-01-11,12:00,9.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
253,8896,2020-01-11,13:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
254,8895,2020-01-11,14:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
255,8894,2020-01-11,15:00,6.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
256,8893,2020-01-11,16:00,5.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
257,8892,2020-01-11,17:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
258,8891,2020-01-11,18:00,6.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
259,8890,2020-01-11,19:00,24.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
260,8889,2020-01-11,20:00,32.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
261,8888,2020-01-11,21:00,18.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
262,8887,2020-01-11,22:00,23.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
263,8886,2020-01-11,23:00,18.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
264,8885,2020-01-12,00:00,26.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
265,8884,2020-01-12,01:00,21.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
266,8883,2020-01-12,02:00,17.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
